Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
2062,0.002426,0.000174,0.000107,0.000083,0.000073,0.000064,0.000058,0.000053,0.000049,0.000046,0.000046,0.000049,0.000058,0.000076,0.000099,0.000125,0.000153,0.000184,0.000217,0.000253,0.000291,0.000329,0.000364,0.000393,0.000418,0.000441,0.000467,0.000497,0.000534,0.000575,0.000619,0.00066,0.000697,0.000727,0.000753,0.00078,0.000811,0.000841,0.00087,0.000901,0.000938,0.000983,0.001037,0.001102,0.001179,0.001264,0.001364,0.001488,0.001643,0.001823,0.002016,0.002216,0.002433,0.002665,0.002909,0.003191,0.003479,0.003715,0.003877,0.004001,0.004132,0.004334,0.004643,0.005093,0.005665,0.006334,0.007054,0.007802,0.008561,0.009362,0.010307,0.011404,0.01258,0.013828,0.015205,0.016942,0.018994,0.021119,0.023267,0.025636,0.02838,0.031865,0.036424,0.042279,0.049277,0.057145,0.065655,0.074688,0.084235,0.094391,0.10528,0.117036,0.12979,0.143652,0.158719,0.173942,0.189063,0.203801,0.217859,0.230931,0.244786,0.259474,0.275042,0.291544,0.309037,0.327579,0.347234,0.368068,0.390152,0.413561,0.438375,0.464678,0.492558,0.522112,0.553438,0.584599,0.613829,0.644521,0.676747,0.710584
2063,0.002386,0.000171,0.000105,0.000081,0.000072,0.000063,0.000057,0.000053,0.000049,0.000046,0.000045,0.000048,0.000058,0.000075,0.000098,0.000124,0.000152,0.000182,0.000216,0.000251,0.000288,0.000326,0.000361,0.00039,0.000414,0.000438,0.000463,0.000493,0.00053,0.00057,0.000614,0.000655,0.000691,0.000721,0.000746,0.000773,0.000804,0.000834,0.000862,0.000893,0.000929,0.000974,0.001027,0.001091,0.001167,0.001252,0.00135,0.001473,0.001626,0.001805,0.001995,0.002194,0.002408,0.002638,0.002879,0.003157,0.003443,0.003676,0.003835,0.003956,0.004084,0.004282,0.004589,0.005038,0.00561,0.006279,0.006999,0.007745,0.008498,0.009293,0.010229,0.011318,0.012485,0.013724,0.015091,0.016818,0.018858,0.020967,0.023093,0.025437,0.02815,0.031606,0.036142,0.041985,0.048977,0.056837,0.065333,0.074339,0.083847,0.093953,0.104783,0.116473,0.129157,0.142947,0.157943,0.173094,0.188144,0.202812,0.216802,0.229811,0.243599,0.258215,0.273708,0.29013,0.307538,0.325991,0.34555,0.366283,0.38826,0.411556,0.436249,0.462424,0.490169,0.51958,0.550754,0.581619,0.610699,0.641234,0.673296,0.706961
2064,0.002347,0.000169,0.000104,0.00008,0.000071,0.000063,0.000057,0.000052,0.000048,0.000045,0.000044,0.000047,0.000057,0.000074,0.000097,0.000123,0.000151,0.000181,0.000214,0.000249,0.000286,0.000324,0.000358,0.000387,0.000411,0.000434,0.00046,0.000489,0.000525,0.000566,0.000608,0.000649,0.000686,0.000715,0.00074,0.000766,0.000797,0.000826,0.000854,0.000884,0.00092,0.000964,0.001017,0.001081,0.001156,0.001239,0.001336,0.001458,0.00161,0.001787,0.001975,0.002172,0.002383,0.002611,0.002849,0.003124,0.003407,0.003637,0.003794,0.003912,0.004036,0.004231,0.004536,0.004984,0.005557,0.006226,0.006944,0.007687,0.008437,0.009225,0.010153,0.011233,0.012391,0.013621,0.014979,0.016695,0.018724,0.020817,0.022922,0.025241,0.027924,0.03135,0.035864,0.041695,0.04868,0.056532,0.065013,0.073993,0.083462,0.093519,0.10429,0.115915,0.128529,0.142248,0.157174,0.172254,0.187232,0.201831,0.215755,0.2287,0.242422,0.256967,0.272385,0.288728,0.306052,0.324415,0.34388,0.364513,0.386383,0.409567,0.43414,0.460189,0.4878,0.517068,0.548092,0.578663,0.607596,0.637975,0.669874,0.703368
2065,0.002308,0.000167,0.000102,0.000079,0.00007,0.000062,0.000056,0.000051,0.000047,0.000044,0.000043,0.000046,0.000056,0.000073,0.000096,0.000122,0.000149,0.00018,0.000212,0.000247,0.000284,0.000321,0.000355,0.000384,0.000408,0.000431,0.000456,0.000485,0.000521,0.000561,0.000603,0.000644,0.00068,0.000709,0.000733,0.00076,0.000789,0.000818,0.000846,0.000876,0.000911,0.000955,0.001007,0.00107,0.001144,0.001227,0.001323,0.001443,0.001594,0.001769,0.001955,0.00215,0.002359,0.002584,0.00282,0.003092,0.003372,0.003599,0.003753,0.003868,0.003989,0.004181,0.004483,0.004931,0.005504,0.006173,0.00689,0.007631,0.008376,0.009158,0.010078,0.01115,0.012299,0.01352,0.014868,0.016575,0.018591,0.020668,0.022753,0.025048,0.027702,0.031098,0.03559,0.041408,0.048387,0.056231,0.064695,0.073649,0.08308,0.093088,0.103801,0.115361,0.127907,0.141556,0.156412,0.17142,0.186329,0.200858,0.214715,0.227598,0.241254,0.255729,0.271073,0.287338,0.304578,0.322853,0.342224,0.362757,0.384523,0.407594,0.43205,0.457972,0.485451,0.514578,0.545453,0.575731,0.604518,0.634744,0.666481,0.699805
2066,0.00227,0.000164,0.000101,0.000078,0.000069,0.000061,0.000055,0.00005,0.000046,0.000043,0.000043,0.000046,0.000055,0.000072,0.000095,0.000121,0.000148,0.000178,0.000211,0.000245,0.000282,0.000319,0.000353,0.000381,0.000405,0.000428,0.000452,0.000481,0.000517,0.000557,0.000598,0.000639,0.000674,0.000703,0.000727,0.000753,0.000782,0.000811,0.000839,0.000868,0.000903,0.000946,0.000998,0.001059,0.001133,0.001214,0.001309,0.001429,0.001577,0.001751,0.001936,0.002128,0.002336,0.002558,0.002791,0.00306,0.003337,0.003562,0.003712,0.003825,0.003942,0.004131,0.004432,0.004879,0.005451,0.00612,0.006837,0.007575,0.008315,0.009091,0.010004,0.011067,0.012208,0.01342,0.014758,0.016455,0.018461,0.020522,0.022586,0.024857,0.027482,0.03085,0.03532,0.041126,0.048097,0.055932,0.064381,0.073308,0.082701,0.09266,0.103316,0.114812,0.12729,0.140869,0.155655,0.170594,0.185432,0.199894,0.213685,0.226506,0.240096,0.254502,0.269772,0.285958,0.303116,0.321303,0.340581,0.361016,0.382677,0.405638,0.429976,0.455774,0.483121,0.512108,0.542835,0.572824,0.601465,0.631539,0.663115,0.696271
2067,0.002233,0.000162,0.000099,0.000077,0.000068,0.00006,0.000054,0.00005,0.000046,0.000043,0.000042,0.000045,0.000054,0.000071,0.000094,0.00012,0.000147,0.000177,0.000209,0.000243,0.00028,0.000317,0.00035,0.000378,0.000402,0.000424,0.000449,0.000478,0.000513,0.000552,0.000594,0.000633,0.000668,0.000697,0.000721,0.000746,0.000775,0.000804,0.000831,0.00086,0.000894,0.000937,0.000988,0.001049,0.001122,0.001202,0.001296,0.001414,0.001561,0.001733,0.001916,0.002107,0.002312,0.002532,0.002762,0.003029,0.003302,0.003525,0.003672,0.003782,0.003897,0.004083,0.004381,0.004827,0.0054,0.006069,0.006784,0.00752,0.008256,0.009025,0.009931,0.010986,0.012117,0.013321,0.01465,0.016337,0.018331,0.020378,0.022422,0.024669,0.027266,0.030606,0.035054,0.040847,0.04781,0.055636,0.064069,0.072969,0.082324,0.092235,0.102834,0.114268,0.126678,0.140188,0.154905,0.169775,0.184543,0.198937,0.212663,0.225423,0.238948,0.253285,0.268482,0.284591,0.301666,0.319766,0.338952,0.359289,0.380847,0.403697,0.427919,0.453594,0.48081,0.509659,0.540238,0.569941,0.598438,0.62836,0.659778,0.692767
2068,0.002197,0.00016,0.000098,0.000076,0.000067,0.000059,0.000054,0.000049,0.000045,0.000042,0.000041,0.000044,0.000053,0.00007,0.000093,0.000119,0.000146,0.000176,0.000208,0.000241,0.000278,0.000314,0.000347,0.000375,0.000399,0.000421,0.000445,0.000474,0.000509,0.000547,0.000589,0.000628,0.000663,0.000691,0.000714,0.00074,0.000768,0.000796,0.000823,0.000852,0.000886,0.000928,0.000978,0.001039,0.00111,0.00119,0.001283,0.0014,0.001546,0.001716,0.001897,0.002086,0.002289,0.002506,0.002734,0.002998,0.003269,0.003488,0.003633,0.00374,0.003852,0.004035,0.004331,0.004776,0.005349,0.006018,0.006732,0.007466,0.008197,0.008961,0.009858,0.010905,0.012028,0.013223,0.014543,0.016221,0.018204,0.020235,0.022259,0.024483,0.027053,0.030365,0.034791,0.040571,0.047527,0.055343,0.06376,0.072633,0.081951,0.091814,0.102357,0.113727,0.126071,0.139513,0.154162,0.168962,0.183662,0.197988,0.211649,0.224348,0.237809,0.252078,0.267202,0.283234,0.300228,0.318242,0.337337,0.357577,0.379031,0.401773,0.42588,0.451432,0.478518,0.50723,0.537663,0.567082,0.595436,0.625208,0.656468,0.689292
2069,0.002161,0.000158,0.000097,0.000075,0.000066,0.000058,0.000053,0.000048,0.000045,0.000042,0.000041,0.000043,0.000053,0.000069,0.000092,0.000118,0.000145,0.000174,0.000206,0.000239,0.000275,0.000312,0.000345,0.000372,0.000395,0.000418,0.000442,0.00047,0.000504,0.000543,0.000584,0.000623,0.000657,0.000685,0.000708,0.000733,0.000761,0.000789,0.000816,0.000844,0.000877,0.000919,0.000969,0.001029,0.001099,0.001178,0.00127,0.001386,0.00153,0.001699,0.001878,0.002065,0.002267,0.002481,0.002706,0.002967,0.003235,0.003452,0.003594,0.003699,0.003807,0.003987,0.004281,0.004726,0.005298,0.005968,0.006681,0.007413,0.008139,0.008896,0.009787,0.010826,0.011941,0.013127,0.014438,0.016106,0.018078,0.020094,0.022099,0.0243,0.026843,0.030127,0.034532,0.0403,0.047247,0.055053,0.063453,0.0723,0.08158,0.091396,0.101883,0.113192,0.125469,0.138843,0.153424,0.168156,0.182788,0.197047,0.210644,0.223283,0.236679,0.25088,0.265933,0.281889,0.298802,0.316731,0.335734,0.355878,0.377231,0.399865,0.423857,0.449288,0.476246,0.50482,0.53511,0.564246,0.592459,0.622082,0.653186,0.685845
2070,0.002125,0.000155,0.000095,0.000074,0.000065,0.000058,0.000052,0.000048,0.000044,0.000041,0.00004,0.000043,0.000052,0.000068,0.000091,0.000117,0.000143,0.000173,0.000204,0.000238,0.000273,0.000309,0.000342,0.000369,0.000392,0.000414,0.000438,0.000466,0.0005,0.000539,0.000579,0.000618,0.000652,0.000679,0.000702,0.000727,0.000755,0.000782,0.000808,0.000836,0.000869,0.00091,0.000959,0.001018,0.001089,0.001166,0.001257,0.001372,0.001515,0.001682,0.00186,0.002045,0.002244,0.002456,0.002679,0.002937,0.003202,0.003416,0.003556,0.003658,0.003764,0.003941,0.004233,0.004677,0.005249,0.005918,0.006631,0.00736,0.008082,0.008833,0.009717,0.010748,0.011854,0.013032,0.014334,0.015993,0.017953,0.019955,0.021941,0.024119,0.026635,0.029893,0.034277,0.040031,0.04697,0.054766,0.063149,0.071969,0.081212,0.09098,0.101412,0.11266,0.124873,0.138179,0.152693,0.167357,0.181921,0.196114,0.209647,0.222226,0.235559,0.249693,0.264674,0.280555,0.297388,0.315231,0.334145,0.354194,0.375446,0.397972,0.421851,0.447162,0.473992,0.502431,0.532577,0.561434,0.589506,0.618981,0.649931,0.682427
2071,0.00209,0.000153,0.000094,0.000073,0.000064,0.000057,0.000051,0.000047,0.000043,0.00004,0.000039,0.000042,0.000051,0.000068,0.00009,0.000116,0.000142,0.000171,0.000203,0.000236,0.000271,0.000307,0.000339,0.000366,0.000389,0.000411,0.000435,0.000463,0.000496,0.000534,0.000574,0.000612,0.000646,0.000673,0.000696,0.00072,0.000748,0.000775,0.000801,0.000828,0.000861,0.000902,0.00095,0.001008,0.001078,0.001155,0.001244,0.001358,0.001499,0.001665,0.001841,0.002025,0.002222,0.002432,0.002651,0.002907,0.00317,0.003381,0.003518,0.003617,0.00372,0.003895,0.004184,0.004628,0.0052,0.005869,0.006581,0.007307,0.008025,0.008771,0.009647,0.01067,0.011768,0.012938,0.014231,0.015881,0.01783,0.019817,0.021785,0.023941,0.026431,0.029663,0.034025,0.039766,0.046696,0.054481,0.062847,0.071641,0.080846,0.090568,0.100946,0.112133,0.124281,0.13752,0.151968,0.166564,0.181061,0.195188,0.208658,0.221178,0.234448,0.248515,0.263426,0.279232,0.295986,0.313745,0.332569,0.352524,0.373675,0.396095,0.419861,0.445053,0.471756,0.500061,0.530065,0.558646,0.586578,0.615907,0.646702,0.679037
2072,0.002056,0.000151,0.000093,0.000072,0.000063,0.000056,0.000051,0.000046,0.000043,0.00004,0.000039,0.000041,0.00005,0.000067,0.000089,0.000115,0.000141,0.00017,0.000201,0.000234,0.000269,0.000305,0.000337,0.000363,0.000386,0.000408,0.000431,0.000459,0.000492,0.00053,0.000569,0.000607,0.000641,0.000668,0.00069,0.000714,0.000741,0.000768,0.000793,0.00082,0.000853,0.000893,0.000941,0.000999,0.001067,0.001143,0.001232,0.001344,0.001484,0.001648,0.001823,0.002005,0.0022,0.002408,0.002625,0.002878,0.003138,0.003347,0.003481,0.003578,0.003678,0.003849,0.004137,0.00458,0.005152,0.005821,0.006531,0.007256,0.00797,0.008709,0.009578,0.010594,0.011684,0.012845,0.014129,0.01577,0.017709,0.019682,0.021631,0.023766,0.02623,0.029435,0.033777,0.039505,0.046425,0.0542,0.062548,0.071315,0.080484,0.090159,0.100483,0.11161,0.123694,0.136867,0.151249,0.165778,0.180208,0.19427,0.207677,0.220138,0.233346,0.247347,0.262188,0.277919,0.294594,0.31227,0.331006,0.350867,0.371919,0.394234,0.417888,0.442961,0.469539,0.497711,0.527574,0.55588,0.583674,0.612857,0.6435,0.675675
2073,0.002022,0.000149,0.000091,0.000071,0.000062,0.000055,0.00005,0.000046,0.000042,0.000039,0.000038,0.000041,0.00005,0.000066,0.000088,0.000114,0.00014,0.000169,0.0002,0.000232,0.000267,0.000302,0.000334,0.000361,0.000383,0.000405,0.000428,0.000455,0.000488,0.000526,0.000565,0.000602,0.000635,0.000662,0.000684,0.000708,0.000735,0.000761,0.000786,0.000813,0.000845,0.000884,0.000932,0.000989,0.001057,0.001132,0.001219,0.00133,0.001469,0.001632,0.001805,0.001985,0.002179,0.002384,0.002598,0.002849,0.003106,0.003312,0.003444,0.003539,0.003636,0.003804,0.00409,0.004532,0.005104,0.005773,0.006483,0.007205,0.007914,0.008648,0.00951,0.010518,0.0116,0.012753,0.014029,0.015661,0.017589,0.019548,0.021478,0.023592,0.026031,0.029211,0.033532,0.039247,0.046157,0.05392,0.062251,0.070992,0.080124,0.089754,0.100023,0.111091,0.123112,0.13622,0.150536,0.164998,0.179362,0.193359,0.206705,0.219107,0.232254,0.246189,0.26096,0.276618,0.293215,0.310808,0.329456,0.349223,0.370177,0.392387,0.415931,0.440887,0.46734,0.49538,0.525103,0.553137,0.580793,0.609833,0.640325,0.672341
2074,0.001989,0.000147,0.00009,0.00007,0.000061,0.000054,0.000049,0.000045,0.000041,0.000038,0.000037,0.00004,0.000049,0.000065,0.000087,0.000113,0.000139,0.000168,0.000198,0.000231,0.000265,0.0003,0.000332,0.000358,0.00038,0.000402,0.000425,0.000452,0.000484,0.000521,0.00056,0.000597,0.00063,0.000656,0.000678,0.000702,0.000728,0.000754,0.000779,0.000805,0.000837,0.000876,0.000923,0.000979,0.001046,0.00112,0.001207,0.001317,0.001455,0.001616,0.001788,0.001966,0.002157,0.00236,0.002572,0.00282,0.003075,0.003279,0.003408,0.0035,0.003595,0.00376,0.004044,0.004485,0.005057,0.005726,0.006435,0.007154,0.00786,0.008588,0.009443,0.010443,0.011518,0.012663,0.01393,0.015553,0.01747,0.019415,0.021328,0.023421,0.025835,0.02899,0.033291,0.038992,0.045892,0.053644,0.061957,0.070671,0.079766,0.089351,0.099568,0.110576,0.122535,0.135578,0.149829,0.164225,0.178524,0.192456,0.20574,0.218085,0.23117,0.24504,0.259742,0.275327,0.291846,0.309357,0.327919,0.347594,0.368449,0.390556,0.41399,0.438829,0.465159,0.493068,0.522652,0.550416,0.577937,0.606834,0.637175,0.669034
2075,0.001957,0.000145,0.000089,0.000069,0.000061,0.000054,0.000049,0.000045,0.000041,0.000038,0.000037,0.000039,0.000048,0.000064,0.000087,0.000112,0.000138,0.000166,0.000197,0.000229,0.000263,0.000298,0.000329,0.000355,0.000377,0.000398,0.000421,0.000448,0.000481,0.000517,0.000556,0.000592,0.000625,0.000651,0.000672,0.000695,0.000722,0.000747,0.000772,0.000798,0.000829,0.000868,0.000914,0.00097,0.001036,0.001109,0.001195,0.001304,0.00144,0.0016,0.00177,0.001947,0.002136,0.002337,0.002547,0.002792,0.003044,0.003245,0.003372,0.003462,0.003554,0.003717,0.003999,0.004439,0.005011,0.005679,0.006387,0.007104,0.007806,0.008528,0.009377,0.01037,0.011436,0.012574,0.013832,0.015446,0.017353,0.019285,0.02118,0.023253,0.025642,0.028772,0.033053,0.03874,0.04563,0.05337,0.061665,0.070352,0.079412,0.088951,0.099115,0.110066,0.121962,0.134941,0.149127,0.163458,0.177692,0.191561,0.204783,0.21707,0.230095,0.2439,0.258534,0.274046,0.290489,0.307918,0.326393,0.345977,0.366736,0.38874,0.412064,0.436788,0.462995,0.490775,0.520222,0.547718,0.575104,0.603859,0.634052,0.665754
2076,0.001925,0.000143,0.000088,0.000068,0.00006,0.000053,0.000048,0.000044,0.00004,0.000037,0.000036,0.000039,0.000047,0.000064,0.000086,0.000111,0.000137,0.000165,0.000195,0.000227,0.000261,0.000296,0.000326,0.000352,0.000375,0.000395,0.000418,0.000444,0.000477,0.000513,0.000551,0.000588,0.00062,0.000645,0.000667,0.000689,0.000715,0.00074,0.000765,0.00079,0.000821,0.00086,0.000905,0.00096,0.001026,0.001098,0.001183,0.001291,0.001426,0.001584,0.001753,0.001928,0.002116,0.002314,0.002521,0.002764,0.003014,0.003213,0.003337,0.003425,0.003514,0.003674,0.003954,0.004394,0.004965,0.005633,0.00634,0.007055,0.007753,0.008469,0.009311,0.010297,0.011356,0.012485,0.013736,0.015341,0.017237,0.019156,0.021034,0.023086,0.025452,0.028557,0.032818,0.038491,0.045371,0.053099,0.061376,0.070036,0.07906,0.088554,0.098667,0.10956,0.121394,0.13431,0.148431,0.162698,0.176867,0.190672,0.203834,0.216064,0.229028,0.24277,0.257336,0.272776,0.289143,0.306491,0.324881,0.344374,0.365036,0.386938,0.410155,0.434764,0.46085,0.488501,0.517811,0.545041,0.572294,0.600908,0.630954,0.662501
2077,0.001893,0.000141,0.000086,0.000067,0.000059,0.000052,0.000047,0.000043,0.00004,0.000037,0.000035,0.000038,0.000047,0.000063,0.000085,0.00011,0.000135,0.000164,0.000194,0.000225,0.000259,0.000293,0.000324,0.00035,0.000372,0.000392,0.000415,0.000441,0.000473,0.000509,0.000547,0.000583,0.000614,0.00064,0.000661,0.000683,0.000709,0.000734,0.000758,0.000783,0.000814,0.000851,0.000897,0.000951,0.001016,0.001087,0.001171,0.001278,0.001412,0.001568,0.001736,0.00191,0.002095,0.002292,0.002496,0.002737,0.002984,0.00318,0.003302,0.003388,0.003474,0.003632,0.00391,0.004349,0.00492,0.005588,0.006294,0.007006,0.0077,0.008411,0.009247,0.010225,0.011276,0.012398,0.01364,0.015237,0.017123,0.019028,0.020889,0.022922,0.025264,0.028346,0.032586,0.038246,0.045115,0.05283,0.061089,0.069723,0.07871,0.08816,0.098221,0.109057,0.120831,0.133683,0.147742,0.161944,0.176048,0.189791,0.202893,0.215067,0.227971,0.241649,0.256148,0.271517,0.287808,0.305076,0.323381,0.342783,0.36335,0.385152,0.408261,0.432756,0.458722,0.486245,0.51542,0.542387,0.569507,0.597982,0.627881,0.659275
2078,0.001862,0.000139,0.000085,0.000066,0.000058,0.000052,0.000047,0.000043,0.000039,0.000036,0.000035,0.000037,0.000046,0.000062,0.000084,0.000109,0.000134,0.000162,0.000192,0.000224,0.000257,0.000291,0.000322,0.000347,0.000369,0.000389,0.000411,0.000437,0.000469,0.000505,0.000542,0.000578,0.000609,0.000634,0.000655,0.000677,0.000703,0.000727,0.000751,0.000776,0.000806,0.000843,0.000888,0.000942,0.001006,0.001076,0.001159,0.001265,0.001398,0.001553,0.001719,0.001891,0.002075,0.002269,0.002472,0.00271,0.002955,0.003148,0.003268,0.003351,0.003435,0.00359,0.003867,0.004305,0.004875,0.005543,0.006248,0.006958,0.007648,0.008354,0.009183,0.010154,0.011198,0.012312,0.013546,0.015134,0.01701,0.018902,0.020746,0.02276,0.025079,0.028137,0.032357,0.038003,0.044862,0.052564,0.060804,0.069411,0.078363,0.087769,0.097779,0.108559,0.120272,0.133062,0.147057,0.161196,0.175237,0.188917,0.201959,0.214077,0.226922,0.240537,0.254969,0.270267,0.286483,0.303672,0.321893,0.341206,0.361678,0.383379,0.406382,0.430765,0.456611,0.484007,0.513048,0.539755,0.566742,0.595079,0.624833,0.656075
2079,0.001832,0.000137,0.000084,0.000065,0.000057,0.000051,0.000046,0.000042,0.000039,0.000036,0.000034,0.000037,0.000045,0.000061,0.000083,0.000108,0.000133,0.000161,0.000191,0.000222,0.000255,0.000289,0.000319,0.000344,0.000366,0.000386,0.000408,0.000434,0.000465,0.000501,0.000538,0.000573,0.000604,0.000629,0.000649,0.000672,0.000696,0.000721,0.000744,0.000769,0.000798,0.000835,0.00088,0.000933,0.000996,0.001066,0.001148,0.001252,0.001384,0.001538,0.001703,0.001873,0.002055,0.002248,0.002447,0.002683,0.002926,0.003117,0.003234,0.003315,0.003397,0.003549,0.003824,0.004261,0.004831,0.005499,0.006203,0.006911,0.007596,0.008297,0.009119,0.010084,0.01112,0.012227,0.013453,0.015033,0.016898,0.018777,0.020605,0.0226,0.024896,0.027931,0.032131,0.037763,0.044611,0.0523,0.060522,0.069102,0.078019,0.087382,0.097341,0.108065,0.119718,0.132446,0.146379,0.160454,0.174431,0.188051,0.201033,0.213095,0.225881,0.239434,0.2538,0.269028,0.28517,0.30228,0.320417,0.339642,0.36002,0.381621,0.404519,0.42879,0.454517,0.481788,0.510695,0.537143,0.564001,0.592201,0.621811,0.652901
2080,0.001802,0.000135,0.000083,0.000064,0.000056,0.00005,0.000046,0.000042,0.000038,0.000035,0.000034,0.000036,0.000045,0.00006,0.000082,0.000107,0.000132,0.00016,0.00019,0.00022,0.000253,0.000287,0.000317,0.000342,0.000363,0.000383,0.000405,0.000431,0.000462,0.000496,0.000533,0.000568,0.000599,0.000624,0.000644,0.000666,0.00069,0.000714,0.000737,0.000762,0.000791,0.000828,0.000871,0.000924,0.000986,0.001055,0.001136,0.00124,0.00137,0.001523,0.001686,0.001855,0.002035,0.002226,0.002423,0.002656,0.002897,0.003086,0.003201,0.003279,0.003359,0.003509,0.003782,0.004218,0.004788,0.005455,0.006158,0.006864,0.007546,0.008241,0.009057,0.010014,0.011044,0.012143,0.013361,0.014932,0.016788,0.018654,0.020466,0.022442,0.024716,0.027727,0.031909,0.037527,0.044363,0.052039,0.060242,0.068796,0.077677,0.086996,0.096906,0.107574,0.119169,0.131835,0.145706,0.159718,0.173633,0.187191,0.200115,0.212122,0.224849,0.23834,0.25264,0.267799,0.283867,0.300899,0.318952,0.33809,0.358375,0.379878,0.40267,0.42683,0.45244,0.479587,0.508362,0.534554,0.561281,0.589345,0.618813,0.649753
2081,0.001773,0.000134,0.000082,0.000063,0.000056,0.00005,0.000045,0.000041,0.000038,0.000034,0.000033,0.000036,0.000044,0.00006,0.000081,0.000106,0.000131,0.000159,0.000188,0.000219,0.000251,0.000285,0.000314,0.000339,0.00036,0.00038,0.000402,0.000427,0.000458,0.000492,0.000529,0.000564,0.000594,0.000618,0.000638,0.00066,0.000684,0.000708,0.000731,0.000755,0.000784,0.00082,0.000863,0.000915,0.000977,0.001045,0.001125,0.001227,0.001356,0.001508,0.00167,0.001838,0.002016,0.002204,0.0024,0.00263,0.002869,0.003055,0.003168,0.003244,0.003321,0.003469,0.00374,0.004175,0.004745,0.005412,0.006114,0.006817,0.007495,0.008186,0.008995,0.009946,0.010968,0.01206,0.01327,0.014833,0.016679,0.018533,0.020329,0.022286,0.024538,0.027527,0.031689,0.037293,0.044117,0.05178,0.059964,0.068491,0.077337,0.086614,0.096474,0.107088,0.118624,0.131229,0.145038,0.158988,0.172841,0.186338,0.199204,0.211156,0.223825,0.237255,0.25149,0.266579,0.282574,0.299529,0.3175,0.33655,0.356743,0.378148,0.400837,0.424887,0.45038,0.477403,0.506047,0.531985,0.558584,0.586513,0.615839,0.646631
2082,0.001744,0.000132,0.000081,0.000063,0.000055,0.000049,0.000044,0.000041,0.000037,0.000034,0.000033,0.000035,0.000043,0.000059,0.000081,0.000105,0.00013,0.000157,0.000187,0.000217,0.00025,0.000282,0.000312,0.000336,0.000358,0.000377,0.000399,0.000424,0.000454,0.000488,0.000525,0.000559,0.000589,0.000613,0.000633,0.000654,0.000678,0.000701,0.000724,0.000748,0.000776,0.000812,0.000855,0.000906,0.000967,0.001034,0.001114,0.001215,0.001343,0.001493,0.001654,0.00182,0.001997,0.002183,0.002376,0.002605,0.002841,0.003025,0.003136,0.00321,0.003284,0.003429,0.003699,0.004133,0.004703,0.00537,0.00607,0.006772,0.007446,0.008131,0.008934,0.009878,0.010893,0.011978,0.013181,0.014735,0.016571,0.018412,0.020193,0.022132,0.024363,0.027329,0.031472,0.037062,0.043875,0.051524,0.059688,0.068189,0.077,0.086235,0.096046,0.106605,0.118083,0.130629,0.144376,0.158264,0.172055,0.185492,0.1983,0.210198,0.22281,0.236178,0.250349,0.26537,0.281292,0.29817,0.31606,0.335023,0.355125,0.376432,0.399018,0.422959,0.448337,0.475237,0.503751,0.529437,0.555909,0.583704,0.612889,0.643534
2083,0.001715,0.00013,0.00008,0.000062,0.000054,0.000048,0.000044,0.00004,0.000036,0.000033,0.000032,0.000034,0.000043,0.000058,0.00008,0.000104,0.000129,0.000156,0.000185,0.000215,0.000248,0.00028,0.000309,0.000334,0.000355,0.000374,0.000395,0.00042,0.000451,0.000485,0.00052,0.000554,0.000584,0.000608,0.000628,0.000648,0.000672,0.000695,0.000717,0.000741,0.000769,0.000804,0.000847,0.000897,0.000958,0.001024,0.001102,0.001203,0.00133,0.001479,0.001638,0.001803,0.001978,0.002162,0.002353,0.002579,0.002813,0.002995,0.003104,0.003176,0.003248,0.00339,0.003658,0.004092,0.004661,0.005328,0.006027,0.006726,0.007397,0.008077,0.008874,0.009811,0.010819,0.011897,0.013092,0.014638,0.016465,0.018294,0.020059,0.02198,0.024189,0.027134,0.031258,0.036834,0.043634,0.051269,0.059415,0.067889,0.076666,0.085858,0.095621,0.106126,0.117547,0.130033,0.143719,0.157545,0.171276,0.184653,0.197403,0.209248,0.221802,0.23511,0.249217,0.26417,0.28002,0.296822,0.314631,0.333509,0.353519,0.37473,0.397214,0.421047,0.44631,0.473089,0.501474,0.526909,0.553255,0.580918,0.609964,0.640462
